"","X","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","cleaned","score","date","time","zipcode","rnum","zcode"
"2060",2416,"Just posted a photo @ Park Avenue And East 53 St.. https://t.co/VrxsZ82l5d",FALSE,0,NA,"2015-09-30 21:51:52",FALSE,NA,649340914964561920,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","buyindiecomics",0,FALSE,FALSE,-73.97280695,40.7589065,"Just posted a photoPark Avenue And EastSt",0,2015-09-30,"21:51:52","a",2075,10022
"2061",2417,"A house divided: #CPA vs. #knitting. @ Washington Heights, Manhattan https://t.co/NF823Gp6Rh",FALSE,0,NA,"2015-09-30 21:49:25",FALSE,NA,649340296472301568,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","aiahrachel",0,FALSE,FALSE,-73.9375,40.84166667,"A house divided CPA vs knittingWashington Heights Manhattan",0,2015-09-30,"21:49:25","a",2076,10032
"2062",2418,"Supplemental Health Care #Nursing #Job: Single Location Pre-School Caseload - Full-time and Part-time (#Bronx, NY) http://t.co/ZhyYYAsmIH",FALSE,0,NA,"2015-09-30 21:48:29",FALSE,NA,649340062988021760,NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_nyc_nursing",0,FALSE,FALSE,-73.8977693,40.8441387,"Supplemental Health Care Nursing Job Single Location PreSchool CaseloadFulltime and Parttime Bronx NY",0,2015-09-30,"21:48:29","a",2077,10457
"2063",2419,"That's my block",FALSE,1,NA,"2015-09-30 21:45:26",FALSE,NA,649339294432292864,NA,"<a href=""http://tweetlogix.com"" rel=""nofollow"">Tweetlogix</a>","TheKidDyno",0,FALSE,FALSE,-73.986865,40.733148,"Thats my block",0,2015-09-30,"21:45:26","a",2078,10003
"2064",2420,"I'm at Fifth Avenue Presbyterian Church - @fapc_nyc in New York, NY https://t.co/KR5cv67E1B",FALSE,0,NA,"2015-09-30 21:35:07",FALSE,NA,649336696400662528,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","John19138",0,FALSE,FALSE,-73.97560358,40.76199975,"Im at Fifth Avenue Presbyterian Churchin New York NY",0,2015-09-30,"21:35:07","a",2079,10019
"2065",2421,"Walked down a block I've never walked to get to a place I've rarely seen.… https://t.co/Kw7ldKzDaa",FALSE,1,NA,"2015-09-30 21:27:11",FALSE,NA,649334700864077824,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Rickewilliams",0,FALSE,FALSE,-73.96111773,40.81902321,"Walked down a block Ive never walked to get to a place Ive rarely seen…",0,2015-09-30,"21:27:11","a",2080,10027
"2066",2422,"b @ Peter Luger Steak House Est. 1887 https://t.co/psvqYR2nRb",FALSE,0,NA,"2015-09-30 21:24:26",FALSE,NA,649334011106455552,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","pohsikja",0,FALSE,FALSE,-73.9625626,40.7098007,"bPeter Luger Steak House Est",0,2015-09-30,"21:24:26","a",2081,11211
"2067",2423,"I'll be there for you. @ The Friends Apartment Building https://t.co/I6Gj5f0K5e",FALSE,0,NA,"2015-09-30 21:22:38",FALSE,NA,649333556674736128,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ferrodino",0,FALSE,FALSE,-74.00541558,40.73247087,"Ill be there for youThe Friends Apartment Building",0,2015-09-30,"21:22:38","a",2082,10014
"2068",2424,"I'm at Apple Store, Fifth Avenue in New York, NY https://t.co/CLmatxgbJ5",FALSE,0,NA,"2015-09-30 21:15:24",FALSE,NA,649331737932263424,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","John19138",0,FALSE,FALSE,-73.97301,40.76382254,"Im at Apple Store Fifth Avenue in New York NY",0,2015-09-30,"21:15:24","a",2083,10153
"2069",2425,"A cheeky view of New York City before heading to Ohio <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> @ Empire State Building https://t.co/5Y2CJJPVIH",FALSE,0,NA,"2015-09-30 21:12:34",FALSE,NA,649331022618841088,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Charlie_Oni",0,FALSE,FALSE,-73.98562585,40.74880257,"A cheeky view of New York City before heading to Ohio edUAUBCedUBUBAedUAUBCedUBUBEmpire State Building",0,2015-09-30,"21:12:34","a",2084,10118
"2070",2426,"Eventually (@ Apple Store, Fifth Avenue in New York, NY) https://t.co/xtqgXMp4up",FALSE,0,NA,"2015-09-30 21:12:08",FALSE,NA,649330911784398848,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","manuelblu",0,FALSE,FALSE,-73.97301,40.76382254,"EventuallyApple Store Fifth Avenue in New York NY",0,2015-09-30,"21:12:08","a",2085,10153
"2071",2427,"True throw back! This when things where so easy. @ My House https://t.co/EEcPtXGmnD",FALSE,0,NA,"2015-09-30 21:09:18",FALSE,NA,649330201940393984,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Dahtopdollar",0,FALSE,FALSE,-73.87310321,40.75311023,"True throw back This when things where so easyMy House",0,2015-09-30,"21:09:18","a",2086,11372
"2072",2428,"Incident on #B45AndB65Buses at Bergen Street : Washington Avenue http://t.co/0e6dQI7fN0",FALSE,0,NA,"2015-09-30 21:08:48",FALSE,NA,649330072902574080,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NYC",0,FALSE,FALSE,-73.964381,40.681354,"Incident on BAndBBuses at Bergen StreetWashington Avenue",0,2015-09-30,"21:08:48","a",2087,11238
"2073",2429,"#GrandCentraStationl and the old #PanAm building now ""#Metlife"" #NewYorkCity #architecture #djcitynyc… https://t.co/WgR1lpQ1Oy",FALSE,2,NA,"2015-09-30 21:07:03",FALSE,NA,649329633888899072,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","djeloy",0,FALSE,FALSE,-73.97740796,40.75261775,"GrandCentraStationl and the old PanAm building now Metlife NewYorkCity architecture djcitynyc…",0,2015-09-30,"21:07:03","a",2088,10017
"2074",2430,"Update: Delays on #I95 NB from START ROUTE I-95; George Washington Bridge to Webster Avenue; US 1 http://t.co/UhDZC6o11e",FALSE,0,NA,"2015-09-30 21:05:55",FALSE,NA,649329347682267136,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NYC",0,FALSE,FALSE,-73.952102,40.851501,"Update Delays on I NB from START ROUTE I George Washington Bridge to Webster Avenue US",-1,2015-09-30,"21:05:55","a",2089,10032
"2075",2431,"#Facebook put me on another 30 day block I can not post anything for 30 days full body shave came… https://t.co/px8uoeuwxV",FALSE,0,NA,"2015-09-30 20:57:27",FALSE,NA,649327219274158080,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","johnnybebad6661",0,FALSE,FALSE,-73.8582001,40.8269997,"Facebook put me on anotherday block I can not post anything fordays full body shave came…",0,2015-09-30,"20:57:27","a",2090,10472
"2076",2435,"I'm at Aunt's House in Brooklyn, NY https://t.co/JvXR664X0J",FALSE,0,NA,"2015-09-30 20:51:49",FALSE,NA,649325799254958080,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","P_LOCA",0,FALSE,FALSE,-73.89482953,40.62882187,"Im at Aunts House in Brooklyn NY",0,2015-09-30,"20:51:49","a",2091,11236
"2077",2436,"Drinking sangria with my #projectenvolve crew on the 17th floor of a building right beside The Empire… https://t.co/j9y0HqWEs2",FALSE,0,NA,"2015-09-30 20:47:12",FALSE,NA,649324640326799360,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MendPiggyBank",1,FALSE,FALSE,-73.98562585,40.74880257,"Drinking sangria with my projectenvolve crew on the th floor of a building right beside The Empire…",1,2015-09-30,"20:47:12","a",2092,10118
"2078",2437,"Incident on #M1M2M3AndM4Buses SB from 5th Avenue : 110th Street to 5th Avenue : 97th Street http://t.co/j21EorebNS",FALSE,0,NA,"2015-09-30 20:43:27",FALSE,NA,649323694687391744,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NY",0,FALSE,FALSE,-73.949151,40.796848,"Incident on MMMAndMBuses SB from th Avenueth Street to th Avenueth Street",0,2015-09-30,"20:43:27","a",2093,10029
"2079",2438,"Incident on #M1M2M3AndM4Buses SB from 5th Avenue : 110th Street to 5th Avenue : 97th Street http://t.co/uVjsRp0onL",FALSE,0,NA,"2015-09-30 20:43:27",FALSE,NA,649323694007943168,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NYC",0,FALSE,FALSE,-73.949151,40.796848,"Incident on MMMAndMBuses SB from th Avenueth Street to th Avenueth Street",0,2015-09-30,"20:43:27","a",2094,10029
"2080",2439,"Incident on #Bx21BX39BX40BX42AndBxm10Buses BOTHDIR at E. Tremont Avenue : White Plains Road http://t.co/cOOADj2pp2",FALSE,0,NA,"2015-09-30 20:43:15",FALSE,NA,649323645488230400,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NY",0,FALSE,FALSE,-73.867625,40.856522,"Incident on BxBXBXBXAndBxmBuses BOTHDIR at E Tremont AvenueWhite Plains Road",0,2015-09-30,"20:43:15","a",2095,10462
"2081",2440,"Incident on #Bx21BX39BX40BX42AndBxm10Buses BOTHDIR at E. Tremont Avenue : White Plains Road http://t.co/QKuE2UZtEG",FALSE,0,NA,"2015-09-30 20:43:15",FALSE,NA,649323644590624768,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NYC",2,FALSE,FALSE,-73.867625,40.856522,"Incident on BxBXBXBXAndBxmBuses BOTHDIR at E Tremont AvenueWhite Plains Road",0,2015-09-30,"20:43:15","a",2096,10462
"2082",2444,"This #Education #job might be a great fit for you: SAT INSTRUCTOR- Newburgh Area, NY - http://t.co/e8Y27gXwzI #VirtualNYCity, NY #Hiring",FALSE,0,NA,"2015-09-30 20:32:58",FALSE,NA,649321056939868160,NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_NY_EDU",0,FALSE,FALSE,-74.0059413,40.7127837,"This Education job might be a great fit for you SAT INSTRUCTOR Newburgh Area NYVirtualNYCity NY Hiring",1,2015-09-30,"20:32:58","a",2097,10007
"2083",2445,"Delays on #I95 NB from START ROUTE I-95; George Washington Bridge to Webster Avenue; US 1 http://t.co/syUNZAYK4j",FALSE,0,NA,"2015-09-30 20:30:57",FALSE,NA,649320549383016448,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NY",0,FALSE,FALSE,-73.952102,40.851501,"Delays on I NB from START ROUTE I George Washington Bridge to Webster Avenue US",-1,2015-09-30,"20:30:57","a",2098,10032
"2084",2446,"Delays on #I95 NB from START ROUTE I-95; George Washington Bridge to Webster Avenue; US 1 http://t.co/UhDZC6o11e",FALSE,0,NA,"2015-09-30 20:30:57",FALSE,NA,649320548724551680,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NYC",2,FALSE,FALSE,-73.952102,40.851501,"Delays on I NB from START ROUTE I George Washington Bridge to Webster Avenue US",-1,2015-09-30,"20:30:57","a",2099,10032
"2085",2447,"Hot off the press! Our neighborhood children book writer and author Mike Curato's new book ""Little… https://t.co/UfKyEKjIw2",FALSE,1,NA,"2015-09-30 20:29:11",FALSE,NA,649320107089354752,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","EdaMamaHaircuts",0,FALSE,FALSE,-73.95220623,40.71791743,"Hot off the press Our neighborhood children book writer and author Mike Curatos new book Little…",1,2015-09-30,"20:29:11","a",2100,11211
"2086",2448,"@verbotennyc next friday... @ Empire State Building https://t.co/BUcKEW58oC",FALSE,1,NA,"2015-09-30 20:26:32",FALSE,NA,649319436894228480,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","guiborattomusic",0,FALSE,FALSE,-73.98562585,40.74880257,"next fridayEmpire State Building",0,2015-09-30,"20:26:32","a",2101,10118
"2087",2449,"I'm at Apple Store, Fifth Avenue in New York, NY https://t.co/3mIC3vJVCW",FALSE,1,NA,"2015-09-30 20:24:51",FALSE,NA,649319016088137728,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","mltmmm05",0,FALSE,FALSE,-73.97301,40.76382254,"Im at Apple Store Fifth Avenue in New York NY",0,2015-09-30,"20:24:51","a",2102,10153
"2088",2450,"Accident on #I278 WB at Atlantic Avenue http://t.co/8YzKPcCHCE",FALSE,0,NA,"2015-09-30 20:21:41",FALSE,NA,649318218704793600,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NY",0,FALSE,FALSE,-73.999099,40.6916,"Accident on I WB at Atlantic Avenue",0,2015-09-30,"20:21:41","a",2103,11201
"2089",2451,"Accident on #I278 WB at Atlantic Avenue http://t.co/IacwAPoXsb",FALSE,0,NA,"2015-09-30 20:21:41",FALSE,NA,649318217807171584,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NYC",0,FALSE,FALSE,-73.999099,40.6916,"Accident on I WB at Atlantic Avenue",0,2015-09-30,"20:21:41","a",2104,11201
"2090",2453,"today's stroll home - just my building #nyclocal @ Inwood, Manhattan https://t.co/udwCl71DFg",FALSE,0,NA,"2015-09-30 20:10:33",FALSE,NA,649315417572306944,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","vanessaraquelxo",0,FALSE,FALSE,-73.921509,40.867444,"todays stroll homejust my building nyclocalInwood Manhattan",0,2015-09-30,"20:10:33","a",2105,10034
"2091",2454,"I'm at Empire State Building - @empirestatebldg in New York, NY https://t.co/2IQRbmqYqx",FALSE,1,NA,"2015-09-30 20:09:41",FALSE,NA,649315199497973760,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","ArtunMm",0,FALSE,FALSE,-73.98571014,40.74852494,"Im at Empire State Buildingin New York NY",0,2015-09-30,"20:09:41","a",2106,10118
"2092",2455,"<ed><U+00A0><U+00BD><ed><U+00B3><U+00B7> @ Flatiron Building https://t.co/5x4aTJrKkr",FALSE,0,NA,"2015-09-30 20:08:45",FALSE,NA,649314960833662976,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","sydneyziems",0,FALSE,FALSE,-73.98972222,40.74111111,"edUAUBDedUBUBFlatiron Building",0,2015-09-30,"20:08:45","a",2107,10010
"2093",2456,"Charles Schwab: Associate Financial Consultant - Midtown location, New York City (#NewYork, NY) http://t.co/C5mZUJYEj7 #Sales #Veterans",FALSE,0,NA,"2015-09-30 20:06:57",FALSE,NA,649314508222001152,NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_nyc_sales",0,FALSE,FALSE,-74.0059731,40.7143528,"Charles Schwab Associate Financial ConsultantMidtown location New York City NewYork NYSales Veterans",0,2015-09-30,"20:06:57","a",2108,10007
"2094",2457,"Come by my OPEN HOUSE today from 4-6Pm at 300 East 62nd st. apt 2901. Video preview in my bio!! You… https://t.co/6uG6EWsSOi",FALSE,0,NA,"2015-09-30 20:04:38",FALSE,NA,649313926178586624,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","JoeyDeBenedetto",0,FALSE,FALSE,-73.9627914,40.7621994,"Come by my OPEN HOUSE today from Pm atEast nd st aptVideo preview in my bio You…",0,2015-09-30,"20:04:38","a",2109,10065
"2095",2458,"<ed><U+00A0><U+00BD><ed><U+00B4><U+0099><ed><U+00A0><U+00BD><ed><U+00B4><U+0099><ed><U+00A0><U+00BD><ed><U+00B4><U+0099>2<U+20E3> the big <ed><U+00A0><U+00BC><ed><U+00BD><U+008E> <U+2764><U+FE0F> <ed><U+00A0><U+00BD><ed><U+00BA><U+0096><ed><U+00A0><U+00BD><ed><U+00BA><U+0095> @ Madison Avenue, New York https://t.co/9SfYRPs9gu",FALSE,0,NA,"2015-09-30 20:03:01",FALSE,NA,649313521604296704,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","AnitaPotti",0,FALSE,FALSE,-73.9874826,40.7419972,"edUAUBDedUBUedUAUBDedUBUedUAUBDedUBUUE the big edUAUBCedUBDUE UUFEF edUAUBDedUBAUedUAUBDedUBAUMadison Avenue New York",0,2015-09-30,"20:03:01","a",2110,10010
"2096",2459,"Incident on #M4Bus BOTHDIR from Fort Washington Avenue:W 165th Street to Fort Washington Avenue:W 181st Street http://t.co/pafESxPh6B",FALSE,0,NA,"2015-09-30 20:02:27",FALSE,NA,649313378926731264,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NY",0,FALSE,FALSE,-73.943229,40.840164,"Incident on MBus BOTHDIR from Fort Washington AvenueW th Street to Fort Washington AvenueW st Street",0,2015-09-30,"20:02:27","a",2111,10032
"2097",2460,"Incident on #M4Bus BOTHDIR from Fort Washington Avenue:W 165th Street to Fort Washington Avenue:W 181st Street http://t.co/y8hXr0xxeR",FALSE,0,NA,"2015-09-30 20:02:27",FALSE,NA,649313378113048576,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NYC",1,FALSE,FALSE,-73.943229,40.840164,"Incident on MBus BOTHDIR from Fort Washington AvenueW th Street to Fort Washington AvenueW st Street",0,2015-09-30,"20:02:27","a",2112,10032
"2098",2461,"Beer and a hot dog in the Flatiron district #newyork @ Flatiron Building https://t.co/0aajGnYZ29",FALSE,0,NA,"2015-09-30 20:00:02",FALSE,NA,649312767195893760,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Jamie_Merrill",0,FALSE,FALSE,-73.98972222,40.74111111,"Beer and a hot dog in the Flatiron district newyorkFlatiron Building",1,2015-09-30,"20:00:02","a",2113,10010
"2099",2462,"Shoot life @ Flatiron Building https://t.co/lfkD6NJVEI",FALSE,0,NA,"2015-09-30 19:58:29",FALSE,NA,649312380460118016,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","sydneyziems",0,FALSE,FALSE,-73.98972222,40.74111111,"Shoot lifeFlatiron Building",0,2015-09-30,"19:58:29","a",2114,10010
"2100",2463,"The house looks so nice! Good job @nanwhitneystyle.. keeping it classy <ed><U+00A0><U+00BD><ed><U+00B8><U+008E> #home #mom #interiordesign… https://t.co/ss2aZyAZbM",FALSE,0,NA,"2015-09-30 19:57:14",FALSE,NA,649312065270714368,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","checkersmusic",0,FALSE,FALSE,-73.948856,40.813367,"The house looks so nice Good jobkeeping it classy edUAUBDedUBUE home mom interiordesign…",3,2015-09-30,"19:57:14","a",2115,10027
"2101",2464,"#flatiron #skyporn @ Flatiron Building https://t.co/dNdEDbqigS",FALSE,0,NA,"2015-09-30 19:56:40",FALSE,NA,649311924086181888,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Anton_MacPhisto",0,FALSE,FALSE,-73.98972222,40.74111111,"flatiron skypornFlatiron Building",0,2015-09-30,"19:56:40","a",2116,10010
"2102",2465,"New home.  New life. New feelings.  Thanks God<ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B2><U+00AA>#amanhãcomeçaHJ (@ Peace's House Brazil -IR in Newark, NJ) https://t.co/GmmVYghbsm",FALSE,0,NA,"2015-09-30 19:52:11",FALSE,NA,649310793675223040,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","iuriSghinzelli",0,FALSE,FALSE,-74.16636658,40.72984314,"New homeNew life New feelingsThanks GodedUAUBDedUBUFedUAUBDedUBUAAamanhãcomeçaHJPeaces House Brazil IR in Newark NJ",0,2015-09-30,"19:52:11","a",2117,7105
"2103",2467,"Construction on #B3Bus BOTHDIR at Avenue U : E 69th Street http://t.co/UrAVGKiRQx",FALSE,1,NA,"2015-09-30 19:49:59",FALSE,NA,649310239607513088,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NY",0,FALSE,FALSE,-73.909057,40.618904,"Construction on BBus BOTHDIR at Avenue UE th Street",0,2015-09-30,"19:49:59","a",2118,11234
"2104",2468,"Construction on #B3Bus BOTHDIR at Avenue U : E 69th Street http://t.co/q1YOEtZ9Ij",FALSE,0,NA,"2015-09-30 19:49:59",FALSE,NA,649310238844317696,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NYC",0,FALSE,FALSE,-73.909057,40.618904,"Construction on BBus BOTHDIR at Avenue UE th Street",0,2015-09-30,"19:49:59","a",2119,11234
"2105",2469,"Construction on #VanSiclenAvenue from Livonia Avenue to New Lots Avenue http://t.co/uaJ63q2Akn",FALSE,0,NA,"2015-09-30 19:49:34",FALSE,NA,649310137266634752,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NY",0,FALSE,FALSE,-73.888388,40.664933,"Construction on VanSiclenAvenue from Livonia Avenue to New Lots Avenue",0,2015-09-30,"19:49:34","a",2120,11207
"2106",2470,"Construction on #VanSiclenAvenue from Livonia Avenue to New Lots Avenue http://t.co/eZg9NkF2Ib",FALSE,0,NA,"2015-09-30 19:49:34",FALSE,NA,649310136541036544,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NYC",0,FALSE,FALSE,-73.888388,40.664933,"Construction on VanSiclenAvenue from Livonia Avenue to New Lots Avenue",0,2015-09-30,"19:49:34","a",2121,11207
"2107",2471,"Incident on #B37Bus BOTHDIR from 3rd Avenue : Bay Ridge Parkway to 3rd Avenue : Marine Avenue http://t.co/JBiWujHddl",FALSE,0,NA,"2015-09-30 19:46:41",FALSE,NA,649309410263724032,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NY",0,FALSE,FALSE,-74.027778,40.631454,"Incident on BBus BOTHDIR from rd AvenueBay Ridge Parkway to rd AvenueMarine Avenue",0,2015-09-30,"19:46:41","a",2122,11209
"2108",2472,"Incident on #B37Bus BOTHDIR from 3rd Avenue : Bay Ridge Parkway to 3rd Avenue : Marine Avenue http://t.co/Zyr4b6E8ww",FALSE,0,NA,"2015-09-30 19:46:41",FALSE,NA,649309409680707584,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NYC",0,FALSE,FALSE,-74.027778,40.631454,"Incident on BBus BOTHDIR from rd AvenueBay Ridge Parkway to rd AvenueMarine Avenue",0,2015-09-30,"19:46:41","a",2123,11209
"2109",2473,"Construction on #VanBruntStreet from Summit Street to Hamilton Avenue http://t.co/CkGKXVAOtf",FALSE,0,NA,"2015-09-30 19:46:28",FALSE,NA,649309354160705536,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NY",0,FALSE,FALSE,-74.0061,40.683274,"Construction on VanBruntStreet from Summit Street to Hamilton Avenue",0,2015-09-30,"19:46:28","a",2124,11231
"2110",2474,"Construction on #VanBruntStreet from Summit Street to Hamilton Avenue http://t.co/m112ONuhGB",FALSE,0,NA,"2015-09-30 19:46:28",FALSE,NA,649309353523191808,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NYC",0,FALSE,FALSE,-74.0061,40.683274,"Construction on VanBruntStreet from Summit Street to Hamilton Avenue",0,2015-09-30,"19:46:28","a",2125,11231
